Product,Price,Date
iPhone 16 Plus (256GB),"34,477,497",2023-11-06
Samsung Galaxy Z Fold6 12GB/1TB,"46,661,389",2024-06-05
Samsung Galaxy Z Flip6 12GB/256GB,"29,797,696",2023-09-04
iPhone 16 Plus (256GB),"31,401,894",2023-08-16
iPhone 16 Pro,"38,818,548",2023-10-23
iPhone 16 Plus (256GB),"32,853,915",2024-08-05
iPhone 16 (256GB),"29,889,694",2024-05-20
iPhone 16 Pro Max,"43,335,123",2024-07-02
iPhone 16 Pro Max (512GB),"45,607,705",2024-01-09
iPhone 16 Pro Max,"48,329,906",2023-08-22
Samsung Galaxy Z Fold6 12GB/512GB,"43,795,919",2023-07-19
Samsung Galaxy Z Flip6 12GB/512GB,"32,237,668",2023-07-29
Samsung Galaxy Z Fold6 12GB/512GB,"45,132,281",2024-08-28
Samsung Galaxy Z Fold6 12GB/1TB,"49,175,441",2024-08-17
Samsung Galaxy Z Flip6 12GB/512GB,"33,317,196",2024-07-10
iPhone 16 (256GB),"29,311,820",2024-04-11
Samsung Galaxy Z Flip6 12GB/256GB,"28,642,231",2023-07-17
iPhone 16 Pro (256GB),"37,830,821",2024-02-17
Samsung Galaxy Z Fold6 12GB/1TB,"47,387,133",2023-12-05
Samsung Galaxy Z Flip6 12GB/512GB,"32,355,597",2024-02-08
Samsung Galaxy Z Flip6 12GB/512GB,"33,407,783",2024-08-18
iPhone 16 (256GB),"29,529,589",2023-09-28
Samsung Galaxy Z Fold6 12GB/512GB,"40,297,565",2023-10-24
Samsung Galaxy Z Fold6 12GB/512GB,"45,703,448",2023-12-22
iPhone 16 Pro,"38,566,393",2024-09-08
iPhone 16 Pro Max (512GB),"45,866,134",2023-09-26
iPhone 16,"27,539,737",2023-11-19
Samsung Galaxy Z Flip6 12GB/256GB,"29,956,642",2024-08-01
Samsung Galaxy Z Fold6 12GB/512GB,"44,967,836",2024-07-04
iPhone 16 Pro (256GB),"36,303,693",2023-11-29
iPhone 16 Plus (256GB),"32,671,870",2024-01-18
iPhone 16 Plus (256GB),"30,741,835",2023-10-05
iPhone 16 Plus (256GB),"34,493,405",2024-01-28
Samsung Galaxy Z Fold6 12GB/256GB,"37,138,546",2024-01-19
iPhone 16,"29,136,383",2023-12-15
iPhone 16 Pro,"35,379,348",2023-10-17
Samsung Galaxy Z Flip6 12GB/256GB,"31,639,468",2023-09-06
Samsung Galaxy Z Fold6 12GB/256GB,"36,760,947",2024-03-19
Samsung Galaxy Z Fold6 12GB/1TB,"50,537,101",2024-03-11
iPhone 16,"27,189,630",2024-07-22
iPhone 16 Pro Max,"47,295,447",2023-10-11
iPhone 16 Plus,"31,257,271",2023-12-12
Samsung Galaxy Z Fold6 12GB/512GB,"41,496,830",2023-12-01
iPhone 16 Pro Max,"43,278,251",2024-04-26
iPhone 16 (256GB),"29,947,214",2024-04-16
Samsung Galaxy Z Fold6 12GB/1TB,"46,623,570",2024-05-01
Samsung Galaxy Z Fold6 12GB/1TB,"50,470,495",2024-04-04
iPhone 16 (256GB),"32,439,404",2024-05-20
Samsung Galaxy Z Fold6 12GB/256GB,"35,616,689",2024-07-10
iPhone 16 Plus (256GB),"34,667,654",2024-07-22
Samsung Galaxy Z Flip6 12GB/256GB,"32,901,505",2023-08-12
iPhone 16 Plus,"32,584,962",2024-07-16
Samsung Galaxy Z Fold6 12GB/256GB,"36,964,481",2023-12-08
iPhone 16 Plus,"34,960,135",2023-09-05
Samsung Galaxy Z Flip6 12GB/512GB,"35,127,608",2023-12-24
Samsung Galaxy Z Fold6 12GB/256GB,"37,210,655",2024-04-24
iPhone 16,"30,913,358",2024-01-11
iPhone 16 Pro Max,"41,211,328",2023-08-05
iPhone 16 Pro (256GB),"32,326,806",2024-03-20
iPhone 16 Pro,"37,747,724",2023-10-21
Samsung Galaxy Z Fold6 12GB/1TB,"48,665,422",2023-12-24
iPhone 16 Pro,"38,685,855",2024-01-18
iPhone 16,"27,847,290",2023-08-09
iPhone 16 Plus,"32,642,441",2023-09-18
Samsung Galaxy Z Flip6 12GB/512GB,"32,540,347",2024-05-22
iPhone 16 (256GB),"29,581,790",2024-02-29
iPhone 16,"30,715,866",2024-05-18
Samsung Galaxy Z Flip6 12GB/512GB,"32,487,663",2024-05-22
Samsung Galaxy Z Flip6 12GB/256GB,"32,549,880",2023-08-15
Samsung Galaxy Z Flip6 12GB/512GB,"34,635,157",2023-08-10
iPhone 16,"27,225,552",2024-08-30
iPhone 16 Pro Max (512GB),"48,534,350",2024-02-14
iPhone 16 Pro Max (512GB),"49,373,206",2024-06-06
iPhone 16 (256GB),"28,480,544",2024-06-10
iPhone 16 Pro (256GB),"36,379,833",2024-03-21
iPhone 16 Pro Max (512GB),"48,305,455",2023-07-15
iPhone 16 Plus,"33,603,561",2024-02-07
Samsung Galaxy Z Flip6 12GB/256GB,"31,102,315",2024-03-28
iPhone 16,"25,810,579",2023-09-22
Samsung Galaxy Z Fold6 12GB/256GB,"39,117,702",2024-04-13
iPhone 16 Pro (256GB),"32,227,738",2024-01-07
iPhone 16 Pro Max,"40,930,260",2024-07-14
Samsung Galaxy Z Fold6 12GB/1TB,"48,545,789",2023-08-23
iPhone 16 Pro,"35,899,324",2024-04-20
iPhone 16 Pro Max,"43,309,171",2024-06-18
iPhone 16 Pro (256GB),"32,238,234",2024-05-06
iPhone 16 (256GB),"29,300,855",2024-01-10
iPhone 16 Plus,"30,431,636",2024-05-04
iPhone 16 Pro Max,"47,575,728",2024-06-20
iPhone 16 Plus (256GB),"30,207,180",2024-07-20
iPhone 16 Pro (256GB),"32,375,412",2024-04-06
Samsung Galaxy Z Flip6 12GB/256GB,"29,610,580",2024-05-14
Samsung Galaxy Z Flip6 12GB/256GB,"32,719,867",2023-10-16
Samsung Galaxy Z Fold6 12GB/256GB,"39,188,748",2023-09-28
Samsung Galaxy Z Flip6 12GB/256GB,"32,140,897",2024-01-06
iPhone 16 Plus,"35,520,846",2024-07-30
iPhone 16 Plus (256GB),"34,623,449",2023-12-30
Samsung Galaxy Z Flip6 12GB/256GB,"32,405,798",2023-08-16
iPhone 16 Plus (256GB),"30,213,858",2023-10-10
iPhone 16 Pro Max (512GB),"49,111,707",2023-09-14
iPhone 16,"30,989,677",2024-05-21
iPhone 16 (256GB),"30,312,762",2023-08-24
iPhone 16 Plus (256GB),"35,471,873",2023-08-06
iPhone 16 Pro Max (512GB),"46,181,633",2024-05-22
Samsung Galaxy Z Fold6 12GB/512GB,"44,207,116",2023-08-22
iPhone 16,"29,435,187",2024-06-23
iPhone 16,"30,667,449",2024-01-23
Samsung Galaxy Z Fold6 12GB/512GB,"42,883,611",2023-08-08
Samsung Galaxy Z Fold6 12GB/256GB,"39,953,308",2024-06-01
iPhone 16,"25,474,205",2023-09-10
Samsung Galaxy Z Fold6 12GB/512GB,"44,458,365",2024-02-19
Samsung Galaxy Z Fold6 12GB/256GB,"36,308,845",2023-12-10
iPhone 16 Pro Max,"42,378,419",2024-02-03
Samsung Galaxy Z Flip6 12GB/256GB,"28,485,154",2024-09-17
iPhone 16 Plus (256GB),"32,708,584",2024-09-14
Samsung Galaxy Z Flip6 12GB/256GB,"30,563,383",2023-09-14
iPhone 16 Pro Max,"49,288,528",2023-12-16
iPhone 16 Plus,"34,633,464",2023-07-10
iPhone 16 Pro (256GB),"33,989,847",2024-01-13
Samsung Galaxy Z Fold6 12GB/512GB,"42,451,215",2023-11-19
Samsung Galaxy Z Flip6 12GB/256GB,"32,186,504",2024-09-04
iPhone 16 Pro Max (512GB),"47,172,965",2024-05-07
iPhone 16 Pro Max (512GB),"50,714,405",2024-01-04
Samsung Galaxy Z Flip6 12GB/256GB,"31,416,198",2023-12-31
Samsung Galaxy Z Flip6 12GB/512GB,"34,466,816",2024-02-28
iPhone 16 Pro (256GB),"35,181,125",2023-09-11
Samsung Galaxy Z Flip6 12GB/512GB,"35,446,962",2024-09-25
iPhone 16 Plus,"32,772,882",2023-09-15
Samsung Galaxy Z Fold6 12GB/1TB,"49,436,889",2023-12-06
iPhone 16 Pro,"36,400,941",2023-12-18
Samsung Galaxy Z Fold6 12GB/512GB,"40,919,702",2024-02-28
iPhone 16,"25,842,761",2023-09-02
iPhone 16 (256GB),"31,319,818",2024-08-08
iPhone 16 Pro Max,"40,370,765",2024-04-01
Samsung Galaxy Z Fold6 12GB/512GB,"41,309,956",2023-08-23
iPhone 16 (256GB),"29,466,481",2024-05-29
iPhone 16 Pro Max,"46,141,585",2024-06-28
iPhone 16 (256GB),"29,721,138",2023-08-16
iPhone 16 Pro,"38,299,991",2023-10-04
iPhone 16 Pro (256GB),"35,275,528",2023-09-22
Samsung Galaxy Z Flip6 12GB/512GB,"34,460,556",2024-01-30
iPhone 16 Plus (256GB),"30,957,478",2024-04-04
Samsung Galaxy Z Fold6 12GB/512GB,"45,706,390",2023-10-31
iPhone 16 Plus,"34,267,786",2024-01-26
Samsung Galaxy Z Fold6 12GB/1TB,"50,881,847",2024-07-01
Samsung Galaxy Z Fold6 12GB/1TB,"50,719,743",2023-09-03
iPhone 16 Pro (256GB),"32,456,669",2023-07-21
iPhone 16 Pro Max,"40,782,406",2024-06-17
iPhone 16 Pro,"38,194,224",2024-07-11
Samsung Galaxy Z Fold6 12GB/512GB,"45,533,135",2023-08-07
iPhone 16 Pro Max,"40,385,774",2023-07-14
iPhone 16 Plus,"35,463,139",2024-09-07
iPhone 16 Pro (256GB),"32,532,645",2023-07-15
iPhone 16 Plus,"33,396,807",2024-06-02
Samsung Galaxy Z Flip6 12GB/256GB,"32,196,640",2024-07-09
iPhone 16 Pro Max,"40,843,920",2023-12-10
iPhone 16 Pro Max,"44,455,604",2024-03-24
iPhone 16 Plus (256GB),"35,964,639",2024-02-13
iPhone 16 Pro Max (512GB),"49,875,228",2024-06-14
Samsung Galaxy Z Fold6 12GB/512GB,"41,453,684",2024-05-06
iPhone 16,"28,866,932",2023-12-27
iPhone 16 (256GB),"28,207,302",2024-06-15
iPhone 16,"29,331,293",2024-08-29
iPhone 16,"30,482,393",2023-12-03
Samsung Galaxy Z Flip6 12GB/256GB,"29,267,133",2024-04-08
iPhone 16 Pro (256GB),"32,705,638",2023-11-09
iPhone 16 Pro Max (512GB),"47,700,329",2024-02-22
iPhone 16 Pro Max (512GB),"45,353,808",2024-01-27
iPhone 16 Pro (256GB),"33,231,257",2024-05-08
iPhone 16 Pro,"40,839,817",2024-03-09
iPhone 16 (256GB),"28,140,727",2023-10-04
iPhone 16 Pro Max (512GB),"50,801,334",2024-06-29
iPhone 16 Pro,"36,211,559",2024-09-27
Samsung Galaxy Z Flip6 12GB/256GB,"32,965,850",2023-12-08
iPhone 16,"30,684,987",2024-08-11
Samsung Galaxy Z Flip6 12GB/256GB,"32,134,917",2024-06-30
iPhone 16,"30,905,652",2024-08-12
Samsung Galaxy Z Flip6 12GB/256GB,"31,953,248",2024-02-04
Samsung Galaxy Z Flip6 12GB/512GB,"35,777,859",2024-05-01
iPhone 16 (256GB),"29,544,114",2023-11-05
iPhone 16 Plus (256GB),"35,305,846",2024-04-23
Samsung Galaxy Z Flip6 12GB/256GB,"30,401,607",2024-06-07
Samsung Galaxy Z Flip6 12GB/512GB,"32,954,735",2023-09-06
iPhone 16 Pro Max,"45,970,607",2024-09-20
iPhone 16 Pro Max (512GB),"50,209,147",2024-07-11
iPhone 16,"28,892,610",2024-01-15
iPhone 16,"25,373,498",2024-03-26
iPhone 16 Plus (256GB),"33,922,953",2023-09-30
iPhone 16 Pro Max,"47,417,827",2024-09-14
iPhone 16 Plus,"34,430,372",2023-09-09
Samsung Galaxy Z Fold6 12GB/256GB,"37,893,379",2024-04-08
iPhone 16 Plus,"31,266,415",2023-10-30
iPhone 16 Pro Max,"43,321,906",2024-01-10
Samsung Galaxy Z Flip6 12GB/512GB,"34,785,293",2024-06-21
iPhone 16 Pro Max (512GB),"46,886,411",2023-09-03
iPhone 16,"30,524,161",2024-04-12
Samsung Galaxy Z Fold6 12GB/1TB,"45,227,168",2024-07-20
iPhone 16 (256GB),"29,197,257",2023-09-10
iPhone 16,"26,462,656",2023-12-05
iPhone 16 Pro (256GB),"35,561,284",2024-02-12
iPhone 16 Pro Max (512GB),"46,642,178",2024-01-08
Samsung Galaxy Z Fold6 12GB/512GB,"43,314,360",2024-01-26
Samsung Galaxy Z Fold6 12GB/256GB,"35,746,961",2023-10-03
iPhone 16,"25,993,201",2024-02-27
Samsung Galaxy Z Flip6 12GB/512GB,"34,879,527",2024-08-23
iPhone 16 Plus (256GB),"31,110,419",2023-10-31
Samsung Galaxy Z Flip6 12GB/512GB,"33,535,443",2024-08-05
Samsung Galaxy Z Flip6 12GB/256GB,"31,592,863",2023-09-10
Samsung Galaxy Z Fold6 12GB/512GB,"42,282,310",2024-02-06
iPhone 16 Plus,"33,389,423",2023-07-30
Samsung Galaxy Z Fold6 12GB/512GB,"42,264,354",2024-07-03
Samsung Galaxy Z Fold6 12GB/1TB,"50,405,538",2023-09-08
Samsung Galaxy Z Fold6 12GB/512GB,"40,747,766",2024-03-25
Samsung Galaxy Z Fold6 12GB/1TB,"47,319,754",2023-10-25
Samsung Galaxy Z Fold6 12GB/256GB,"35,150,112",2024-03-11
Samsung Galaxy Z Fold6 12GB/256GB,"38,221,761",2024-05-20
iPhone 16 Plus,"30,570,467",2023-10-17
iPhone 16 Pro,"39,716,376",2023-08-16
Samsung Galaxy Z Fold6 12GB/1TB,"48,181,733",2023-08-02
iPhone 16 Pro Max,"49,662,715",2024-03-12
iPhone 16 Pro Max,"46,790,373",2024-09-13
Samsung Galaxy Z Flip6 12GB/256GB,"31,123,745",2023-10-12
iPhone 16 Pro,"35,324,642",2024-07-08
Samsung Galaxy Z Flip6 12GB/256GB,"31,474,708",2024-08-08
Samsung Galaxy Z Flip6 12GB/512GB,"32,466,882",2024-07-27
iPhone 16 Plus,"30,985,366",2024-02-21
iPhone 16 Plus,"35,486,255",2023-12-04
iPhone 16 Pro Max (512GB),"49,798,785",2024-09-08
iPhone 16 Pro (256GB),"37,464,645",2024-06-28
Samsung Galaxy Z Flip6 12GB/512GB,"32,346,889",2023-11-26
Samsung Galaxy Z Flip6 12GB/512GB,"32,512,660",2023-09-21
iPhone 16,"27,310,503",2024-08-31
Samsung Galaxy Z Flip6 12GB/512GB,"32,546,679",2024-07-04
iPhone 16 Pro Max (512GB),"49,543,598",2024-08-08
Samsung Galaxy Z Fold6 12GB/1TB,"50,984,732",2024-09-20
iPhone 16 Plus (256GB),"34,263,597",2024-08-17
iPhone 16,"29,651,178",2024-04-10
iPhone 16 Plus,"33,208,975",2024-02-21
Samsung Galaxy Z Fold6 12GB/256GB,"38,736,201",2024-03-20
Samsung Galaxy Z Fold6 12GB/256GB,"37,320,306",2024-09-26
iPhone 16 Plus (256GB),"35,814,184",2023-10-27
iPhone 16 (256GB),"29,858,219",2023-09-22
iPhone 16 Pro,"39,408,464",2023-09-28
Samsung Galaxy Z Flip6 12GB/512GB,"35,778,740",2024-02-09
Samsung Galaxy Z Flip6 12GB/512GB,"35,705,119",2024-01-03
iPhone 16 (256GB),"30,104,294",2023-11-08
iPhone 16 (256GB),"32,284,928",2024-03-13
iPhone 16 Pro Max,"43,299,350",2024-01-21
iPhone 16 Plus (256GB),"35,291,687",2023-09-26
iPhone 16 Plus (256GB),"34,436,567",2023-12-11
iPhone 16,"29,512,897",2024-08-04
Samsung Galaxy Z Fold6 12GB/1TB,"45,887,412",2023-09-23
Samsung Galaxy Z Flip6 12GB/512GB,"34,344,212",2023-11-24
iPhone 16 Plus,"34,459,979",2024-04-03
Samsung Galaxy Z Flip6 12GB/256GB,"31,124,337",2024-08-03
iPhone 16 Pro Max (512GB),"45,906,277",2024-05-16
iPhone 16 Pro Max,"47,108,547",2024-09-19
Samsung Galaxy Z Fold6 12GB/512GB,"43,176,375",2024-01-13
iPhone 16 Pro Max (512GB),"50,169,257",2023-10-11
Samsung Galaxy Z Fold6 12GB/256GB,"39,123,780",2023-12-13
iPhone 16 (256GB),"29,182,177",2024-02-24
Samsung Galaxy Z Fold6 12GB/512GB,"44,336,727",2024-04-18
iPhone 16,"25,679,696",2024-07-07
iPhone 16 (256GB),"28,446,995",2024-09-21
Samsung Galaxy Z Fold6 12GB/512GB,"43,140,666",2024-03-24
Samsung Galaxy Z Fold6 12GB/1TB,"48,349,526",2023-11-27
iPhone 16 (256GB),"28,886,820",2023-09-23
Samsung Galaxy Z Flip6 12GB/512GB,"34,566,462",2024-04-26
Samsung Galaxy Z Fold6 12GB/1TB,"49,359,486",2023-10-03
Samsung Galaxy Z Fold6 12GB/256GB,"37,633,264",2023-10-26
iPhone 16 Pro,"37,766,861",2024-06-19
iPhone 16 Pro,"35,535,964",2023-08-28
iPhone 16 Pro (256GB),"37,552,349",2024-09-13
iPhone 16 Pro Max (512GB),"45,328,240",2024-05-07
Samsung Galaxy Z Fold6 12GB/512GB,"43,468,544",2024-05-23
iPhone 16 (256GB),"32,216,597",2023-08-14
Samsung Galaxy Z Flip6 12GB/256GB,"29,583,895",2023-07-24
iPhone 16,"25,182,396",2024-07-11
iPhone 16 Pro Max,"48,590,214",2024-08-13
iPhone 16 Pro,"38,819,568",2023-12-02
iPhone 16 Pro,"37,148,769",2023-11-19
iPhone 16 (256GB),"30,817,640",2023-07-20
Samsung Galaxy Z Fold6 12GB/512GB,"42,435,441",2023-10-05
Samsung Galaxy Z Flip6 12GB/512GB,"33,368,567",2024-09-26
iPhone 16,"26,210,987",2024-06-03
Samsung Galaxy Z Fold6 12GB/512GB,"43,456,478",2023-11-20
iPhone 16 (256GB),"32,565,695",2024-05-30
iPhone 16 Plus,"32,136,752",2024-05-12
iPhone 16,"29,432,412",2024-04-24
iPhone 16 (256GB),"29,775,443",2023-12-14
iPhone 16 Plus,"31,415,389",2024-03-28
Samsung Galaxy Z Fold6 12GB/1TB,"48,938,498",2023-08-24
iPhone 16 Pro Max (512GB),"45,897,981",2023-12-06
Samsung Galaxy Z Fold6 12GB/256GB,"39,449,329",2023-07-29
Samsung Galaxy Z Fold6 12GB/512GB,"40,281,110",2024-06-11
Samsung Galaxy Z Flip6 12GB/512GB,"32,386,633",2024-02-23
iPhone 16 Plus (256GB),"33,156,400",2024-01-08
iPhone 16 Pro Max,"45,835,981",2023-07-27
iPhone 16 Pro,"40,240,531",2024-02-13
iPhone 16 Plus (256GB),"34,826,445",2024-09-14
iPhone 16 Pro Max,"49,229,141",2024-09-01
Samsung Galaxy Z Fold6 12GB/1TB,"47,192,502",2023-10-06
iPhone 16 (256GB),"29,858,679",2024-01-25
iPhone 16 Pro Max (512GB),"48,257,222",2024-08-06
Samsung Galaxy Z Flip6 12GB/256GB,"32,214,503",2024-03-24
iPhone 16 Plus (256GB),"32,206,281",2024-06-20
Samsung Galaxy Z Fold6 12GB/256GB,"38,901,466",2024-04-02
Samsung Galaxy Z Fold6 12GB/512GB,"41,170,481",2024-07-13
iPhone 16 Plus (256GB),"34,760,196",2024-05-23
iPhone 16 (256GB),"30,572,735",2023-11-03
Samsung Galaxy Z Flip6 12GB/512GB,"32,676,855",2024-05-27
iPhone 16 Pro Max,"49,742,851",2023-07-12
iPhone 16 Plus (256GB),"34,391,315",2024-06-02
Samsung Galaxy Z Flip6 12GB/512GB,"34,851,568",2023-08-11
Samsung Galaxy Z Flip6 12GB/512GB,"32,707,588",2024-02-06
Samsung Galaxy Z Flip6 12GB/512GB,"34,807,299",2023-10-17
Samsung Galaxy Z Fold6 12GB/512GB,"40,239,225",2023-09-01
iPhone 16 Pro Max,"42,602,104",2024-01-29
Samsung Galaxy Z Fold6 12GB/1TB,"46,869,239",2024-07-27
Samsung Galaxy Z Fold6 12GB/512GB,"45,855,717",2023-12-28
iPhone 16 Pro (256GB),"36,881,510",2024-07-29
iPhone 16 Pro Max (512GB),"46,376,995",2024-03-06
Samsung Galaxy Z Flip6 12GB/512GB,"35,785,188",2024-04-11
Samsung Galaxy Z Fold6 12GB/512GB,"45,599,890",2024-09-11
Samsung Galaxy Z Flip6 12GB/512GB,"34,128,684",2024-02-11
iPhone 16 Plus (256GB),"30,942,416",2024-02-08
iPhone 16 Pro,"38,573,683",2024-04-30
iPhone 16 (256GB),"29,339,641",2023-11-13
Samsung Galaxy Z Fold6 12GB/512GB,"42,770,790",2024-06-06
Samsung Galaxy Z Fold6 12GB/256GB,"36,910,816",2024-08-14
Samsung Galaxy Z Fold6 12GB/1TB,"45,254,885",2023-11-18
Samsung Galaxy Z Flip6 12GB/256GB,"30,767,604",2024-04-13
iPhone 16 Pro Max (512GB),"47,747,329",2023-08-11
Samsung Galaxy Z Fold6 12GB/256GB,"35,217,773",2023-09-15
iPhone 16 (256GB),"28,121,127",2023-07-22
iPhone 16 Pro Max,"45,719,296",2024-08-14
iPhone 16 Pro Max (512GB),"49,570,762",2024-07-30
Samsung Galaxy Z Fold6 12GB/512GB,"45,413,334",2023-11-06
Samsung Galaxy Z Fold6 12GB/1TB,"45,809,105",2023-10-15
iPhone 16 Plus (256GB),"35,868,693",2024-08-19
Samsung Galaxy Z Flip6 12GB/512GB,"33,272,317",2024-01-21
Samsung Galaxy Z Fold6 12GB/1TB,"49,899,475",2024-04-12
iPhone 16,"29,794,104",2023-09-03
iPhone 16 (256GB),"31,189,422",2023-10-24
iPhone 16 Pro,"35,615,717",2024-03-24
iPhone 16 Pro Max (512GB),"47,495,167",2023-08-27
iPhone 16 Pro,"36,751,630",2024-04-30
iPhone 16 Plus,"31,210,597",2024-06-29
Samsung Galaxy Z Fold6 12GB/1TB,"49,121,618",2024-01-09
iPhone 16 Plus,"35,104,213",2024-09-12
Samsung Galaxy Z Fold6 12GB/256GB,"36,248,999",2024-01-20
iPhone 16 Pro Max (512GB),"48,434,462",2023-12-28
iPhone 16 Plus,"33,219,288",2024-03-13
Samsung Galaxy Z Fold6 12GB/256GB,"38,935,429",2024-04-07
iPhone 16,"26,404,491",2023-10-16
iPhone 16 Plus,"33,818,588",2023-09-12
iPhone 16 Pro Max,"45,633,636",2024-07-06
Samsung Galaxy Z Fold6 12GB/256GB,"40,126,642",2023-12-31
Samsung Galaxy Z Fold6 12GB/1TB,"45,114,775",2024-08-14
iPhone 16 Pro Max (512GB),"45,483,490",2024-09-22
iPhone 16 Pro,"40,671,532",2023-08-25
iPhone 16 Pro Max (512GB),"46,294,443",2024-09-10
iPhone 16 Pro Max,"46,495,710",2023-11-01
iPhone 16 Pro Max,"50,342,527",2024-06-22
Samsung Galaxy Z Fold6 12GB/1TB,"50,541,537",2024-01-14
iPhone 16 (256GB),"29,973,707",2024-04-01
iPhone 16 Plus,"33,127,902",2024-05-03
iPhone 16 Pro,"35,172,779",2023-12-09
Samsung Galaxy Z Fold6 12GB/1TB,"50,508,431",2024-01-26
iPhone 16 Pro Max (512GB),"48,471,461",2023-09-04
iPhone 16,"26,868,795",2024-04-21
Samsung Galaxy Z Fold6 12GB/1TB,"46,337,824",2024-05-08
iPhone 16 Pro,"38,163,803",2023-10-31
iPhone 16 (256GB),"28,704,550",2024-01-08
Samsung Galaxy Z Flip6 12GB/512GB,"35,314,844",2024-05-29
Samsung Galaxy Z Fold6 12GB/1TB,"48,338,549",2023-10-18
iPhone 16,"29,427,784",2023-08-02
iPhone 16,"27,678,133",2024-07-05
iPhone 16 Pro (256GB),"36,840,732",2023-08-16
iPhone 16 Plus,"30,766,111",2024-03-30
iPhone 16 (256GB),"32,723,624",2024-05-23
Samsung Galaxy Z Fold6 12GB/256GB,"37,276,658",2024-03-05
iPhone 16,"25,468,485",2024-03-31
iPhone 16,"28,759,856",2023-08-23
iPhone 16 Plus (256GB),"33,562,375",2023-09-24
iPhone 16 (256GB),"31,121,647",2024-05-19
iPhone 16 Pro Max,"43,596,534",2024-03-24
iPhone 16 Pro Max,"49,214,197",2023-07-20
Samsung Galaxy Z Fold6 12GB/512GB,"41,415,962",2024-02-04
iPhone 16 Pro Max (512GB),"48,387,787",2023-08-10
Samsung Galaxy Z Fold6 12GB/512GB,"42,252,263",2024-02-27
iPhone 16 Plus (256GB),"32,431,590",2024-05-10
Samsung Galaxy Z Flip6 12GB/512GB,"32,807,744",2024-03-04
iPhone 16 Plus (256GB),"30,288,508",2023-07-17
Samsung Galaxy Z Fold6 12GB/1TB,"45,539,583",2023-10-27
iPhone 16 Pro Max (512GB),"46,826,384",2024-02-16
iPhone 16 Pro,"35,565,553",2024-04-28
Samsung Galaxy Z Flip6 12GB/256GB,"30,446,869",2023-12-07
Samsung Galaxy Z Fold6 12GB/512GB,"40,871,517",2024-01-27
Samsung Galaxy Z Flip6 12GB/512GB,"33,272,851",2023-11-27
Samsung Galaxy Z Flip6 12GB/256GB,"32,960,833",2023-10-22
Samsung Galaxy Z Fold6 12GB/512GB,"43,166,207",2024-03-12
iPhone 16 Plus (256GB),"31,563,586",2024-05-13
iPhone 16 Pro (256GB),"35,997,536",2024-07-01
Samsung Galaxy Z Fold6 12GB/512GB,"42,661,760",2024-09-16
iPhone 16 Plus (256GB),"33,441,100",2023-08-09
Samsung Galaxy Z Fold6 12GB/512GB,"44,193,226",2024-01-09
Samsung Galaxy Z Fold6 12GB/256GB,"40,184,240",2024-07-20
Samsung Galaxy Z Fold6 12GB/1TB,"45,918,340",2024-07-26
iPhone 16 Plus (256GB),"33,726,164",2024-05-26
Samsung Galaxy Z Fold6 12GB/1TB,"47,611,384",2023-12-31
iPhone 16 Pro Max,"44,726,232",2024-04-29
iPhone 16 Pro Max,"49,468,538",2024-06-30
iPhone 16 Pro,"39,559,894",2023-08-15
iPhone 16 Plus,"35,983,600",2024-06-06
iPhone 16 (256GB),"31,221,343",2024-07-21
iPhone 16 Pro (256GB),"32,379,850",2024-09-20
iPhone 16 (256GB),"28,998,904",2023-09-24
iPhone 16 (256GB),"29,865,625",2023-07-30
iPhone 16 (256GB),"31,734,615",2024-09-01
Samsung Galaxy Z Fold6 12GB/1TB,"46,149,934",2024-02-07
Samsung Galaxy Z Flip6 12GB/256GB,"29,262,855",2024-01-04
iPhone 16 Pro,"39,524,821",2023-08-30
iPhone 16 Pro Max,"46,875,429",2024-04-02
iPhone 16 Pro,"39,708,545",2024-05-05
iPhone 16 Pro,"35,421,103",2024-03-23
iPhone 16 Plus (256GB),"31,723,182",2024-03-09
Samsung Galaxy Z Fold6 12GB/256GB,"40,306,837",2024-01-22
iPhone 16 Pro Max (512GB),"45,504,345",2024-06-08
iPhone 16 Pro,"39,503,210",2023-09-21
iPhone 16 Plus (256GB),"35,809,787",2024-08-10
iPhone 16,"27,102,421",2023-08-29
iPhone 16 Pro Max,"50,475,117",2024-07-15
iPhone 16,"28,325,993",2024-08-13
iPhone 16 Pro Max,"45,608,543",2024-06-13
Samsung Galaxy Z Fold6 12GB/512GB,"40,244,849",2023-07-23
iPhone 16 (256GB),"31,247,322",2024-06-23
iPhone 16 Pro Max (512GB),"48,649,175",2024-04-16
Samsung Galaxy Z Flip6 12GB/512GB,"33,141,665",2023-10-30
Samsung Galaxy Z Fold6 12GB/256GB,"36,263,786",2024-07-08
iPhone 16 Pro Max,"49,990,690",2024-07-10
iPhone 16 Pro Max,"44,639,856",2023-12-18
Samsung Galaxy Z Fold6 12GB/512GB,"43,540,603",2024-09-20
iPhone 16,"27,727,176",2024-09-17
Samsung Galaxy Z Flip6 12GB/512GB,"32,665,628",2024-05-25
Samsung Galaxy Z Flip6 12GB/512GB,"34,793,498",2023-11-22
iPhone 16 Pro Max,"45,963,257",2024-05-30
iPhone 16 Pro,"37,346,105",2024-03-16
iPhone 16 (256GB),"29,895,506",2023-12-07
Samsung Galaxy Z Flip6 12GB/256GB,"30,385,332",2024-06-17
iPhone 16 Plus,"30,476,679",2024-08-04
iPhone 16 (256GB),"32,185,243",2024-07-15
