Product,Price,Date
Samsung Galaxy S23 8GB 128GB,12328000,10/14/2023
iPhone 16 128GB,24545000,10/14/2023
iPhone 16 Pro Max 256GB,46776000,10/14/2023
Samsung Galaxy S24 Ultra 12GB 256GB,21976000,10/14/2023
iPhone 16 Pro 128GB,24485000,10/14/2023
iPhone 15 Pro Max 256GB,24942000,10/14/2023
Samsung Galaxy Z Fold6,28101000,10/14/2023
iPhone 13 128GB,12871000,10/14/2023
iPhone 15 128GB,19684000,10/14/2023
iPhone 14 Pro Max 128GB,25051000,10/14/2023
Samsung Galaxy A15 LTE 8GB 128GB,6122000,10/14/2023
iPhone 15 Plus 128GB,18729000,10/14/2023
iPhone 15 Pro 128GB,22505000,10/14/2023
Samsung Galaxy S23 Ultra 12GB 512GB,24720000,10/14/2023
Xiaomi POCO X6 Pro 5G 8GB 256GB,6376000,10/14/2023
Samsung Galaxy Z Flip6,33384000,10/14/2023
Xiaomi 14T,10850000,10/14/2023
iPhone 12 Pro Max 128GB,22738000,10/14/2023
Xiaomi Redmi Note 13 (6GB 128GB),3618000,10/14/2023
Samsung Galaxy S23 8GB 128GB,12990000,10/14/2023
iPhone 13 Pro Max 128GB,39397000,10/14/2023
TECNO SPARK Go 2024 4GB 64GB,1453000,10/14/2023
Samsung Galaxy S24 Plus 12GB 512GB,16128000,10/14/2023
TECNO SPARK 20PRO+,3887000,10/14/2023
Samsung Galaxy S24 Plus 12GB 256GB,15079000,10/14/2023
Samsung Galaxy S23 FE 5G 8GB 128GB,9752000,10/14/2023
Samsung Galaxy S23 FE 8GB 256GB,10643000,10/14/2023
Tecno Camon 30 12GB/256GB,3975000,10/14/2023
Samsung Galaxy S23 Ultra 12GB 512GB,21506000,10/14/2023
TECNO POVA 5 8GB 128GB,4177000,10/14/2023
Samsung Galaxy M55 (12GB 256GB),12168000,10/14/2023
TECNO SPARK 20 8GB 128GB,2268000,10/14/2023
Tecno Camon 30 8GB/256GB,5570000,10/14/2023
OPPO Find X5 Pro 12GB 256GB,16506000,10/14/2023
Tecno Pova 6 (8GB/256GB),3472000,10/14/2023
Samsung Galaxy S24 Ultra 12GB 256GB,28604000,10/14/2023
OPPO Reno10 Pro+ 5G 12GB 256GB,14488000,10/14/2023
Samsung Galaxy S23 8GB 128GB,12020000,10/14/2023
iPhone 16 128GB,15908000,10/14/2023
iPhone 16 Pro Max 256GB,26074000,10/14/2023
Samsung Galaxy S24 Ultra 12GB 256GB,15401000,10/14/2023
iPhone 16 Pro 128GB,27538000,10/14/2023
iPhone 15 Pro Max 256GB,25444000,10/14/2023
Samsung Galaxy Z Fold6,41085000,10/14/2023
iPhone 13 128GB,11903000,10/14/2023
iPhone 15 128GB,25683000,10/14/2023
iPhone 14 Pro Max 128GB,31982000,10/14/2023
Samsung Galaxy A15 LTE 8GB 128GB,5676000,10/14/2023
iPhone 15 Plus 128GB,20086000,10/14/2023
iPhone 15 Pro 128GB,22980000,10/14/2023
Samsung Galaxy S23 Ultra 12GB 512GB,31937000,10/14/2023
Xiaomi POCO X6 Pro 5G 8GB 256GB,8492000,10/14/2023
Samsung Galaxy Z Flip6,21650000,10/14/2023
Xiaomi 14T,15292000,10/14/2023
iPhone 12 Pro Max 128GB,17007000,10/14/2023
Xiaomi Redmi Note 13 (6GB 128GB),3692000,10/14/2023
Samsung Galaxy S23 8GB 128GB,13910000,10/14/2023
iPhone 13 Pro Max 128GB,15857000,10/14/2023
Samsung Galaxy S24 Plus 12GB 512GB,19358000,10/14/2023
TECNO SPARK 20PRO+,5400000,10/14/2023
TECNO SPARK Go 2024 4GB 64GB,1544000,10/14/2023
Samsung Galaxy S24 Plus 12GB 256GB,24326000,10/14/2023
Samsung Galaxy S23 FE 5G 8GB 128GB,10692000,10/14/2023
TECNO POVA 5 8GB 128GB,3394000,10/14/2023
Tecno Camon 30 12GB/256GB,5210000,10/14/2023
TECNO SPARK 20 8GB 128GB,1980000,10/14/2023
Tecno Camon 30 8GB/256GB,4626000,10/14/2023
OPPO Find X5 Pro 12GB 256GB,14659000,10/14/2023
Tecno Pova 6 (8GB/256GB),6992000,10/14/2023
Samsung Galaxy S23 FE 8GB 256GB,11075000,10/14/2023
Samsung Galaxy M55 (12GB 256GB),10054000,10/14/2023
Samsung Galaxy S23 Ultra 12GB 512GB,17943000,10/14/2023
OPPO Reno10 Pro+ 5G 12GB 256GB,18014000,10/14/2023
Samsung Galaxy S24 Ultra 12GB 256GB,23563000,10/14/2023
Samsung Galaxy S23 8GB 128GB,16463000,10/14/2023
iPhone 16 128GB,18549000,10/14/2023
iPhone 16 Pro Max 256GB,32523000,10/14/2023
Samsung Galaxy S24 Ultra 12GB 256GB,17615000,10/14/2023
iPhone 16 Pro 128GB,22085000,10/14/2023
iPhone 15 Pro Max 256GB,21903000,10/14/2023
Samsung Galaxy Z Fold6,32321000,10/14/2023
iPhone 13 128GB,11590000,10/14/2023
iPhone 15 128GB,15033000,10/14/2023
iPhone 14 Pro Max 128GB,26153000,10/14/2023
Samsung Galaxy A15 LTE 8GB 128GB,4414000,10/14/2023
iPhone 15 Plus 128GB,21232000,10/14/2023
iPhone 15 Pro 128GB,22609000,10/14/2023
Samsung Galaxy S23 Ultra 12GB 512GB,22888000,10/14/2023
Xiaomi POCO X6 Pro 5G 8GB 256GB,8304000,10/14/2023
Samsung Galaxy Z Flip6,22598000,10/14/2023
Xiaomi 14T,18927000,10/14/2023
iPhone 12 Pro Max 128GB,21412000,10/14/2023
Xiaomi Redmi Note 13 (6GB 128GB),2908000,10/14/2023
Samsung Galaxy S23 8GB 128GB,17936000,10/14/2023
iPhone 13 Pro Max 128GB,16553000,10/14/2023
TECNO SPARK Go 2024 4GB 64GB,2819000,10/14/2023
Samsung Galaxy S24 Plus 12GB 512GB,28439000,10/14/2023
TECNO SPARK 20PRO+,4550000,10/14/2023
Samsung Galaxy S23 FE 5G 8GB 128GB,11747000,10/14/2023
Samsung Galaxy S24 Plus 12GB 256GB,19173000,10/14/2023
Tecno Camon 30 8GB/256GB,4735000,10/14/2023
Tecno Pova 6 (8GB/256GB),5883000,10/14/2023
Tecno Camon 30 12GB/256GB,8569000,10/14/2023
Samsung Galaxy S23 FE 8GB 256GB,11114000,10/14/2023
Samsung Galaxy S23 Ultra 12GB 512GB,23578000,10/14/2023
Samsung Galaxy M55 (12GB 256GB),9971000,10/14/2023
TECNO POVA 5 8GB 128GB,3392000,10/14/2023
OPPO Find X5 Pro 12GB 256GB,15719000,10/14/2023
TECNO SPARK 20 8GB 128GB,2738000,10/14/2023
OPPO Reno10 Pro+ 5G 12GB 256GB,16026000,10/14/2023
Samsung Galaxy S24 Ultra 12GB 256GB,32051000,10/14/2023
Samsung Galaxy S23 8GB 128GB,15835000,10/14/2023
iPhone 16 128GB,31992000,10/14/2023
iPhone 16 Pro Max 256GB,43124000,10/14/2023
Samsung Galaxy S24 Ultra 12GB 256GB,23896000,10/14/2023
iPhone 16 Pro 128GB,21731000,10/14/2023
iPhone 15 Pro Max 256GB,37273000,10/14/2023
Samsung Galaxy Z Fold6,39835000,10/14/2023
iPhone 13 128GB,17703000,10/14/2023
iPhone 15 128GB,24448000,10/14/2023
iPhone 14 Pro Max 128GB,26385000,10/14/2023
Samsung Galaxy A15 LTE 8GB 128GB,3689000,10/14/2023
iPhone 15 Plus 128GB,20868000,10/14/2023
iPhone 15 Pro 128GB,32784000,10/14/2023
Samsung Galaxy S23 Ultra 12GB 512GB,29908000,10/14/2023
Xiaomi POCO X6 Pro 5G 8GB 256GB,6329000,10/14/2023
Samsung Galaxy Z Flip6,23546000,10/14/2023
Xiaomi 14T,13120000,10/14/2023
iPhone 12 Pro Max 128GB,24294000,10/14/2023
Xiaomi Redmi Note 13 (6GB 128GB),4992000,10/14/2023
Samsung Galaxy S23 8GB 128GB,13334000,10/14/2023
iPhone 13 Pro Max 128GB,17969000,10/14/2023
TECNO SPARK 20PRO+,4762000,10/21/2023
TECNO SPARK Go 2024 4GB 64GB,1491000,10/21/2023
Samsung Galaxy S24 Plus 12GB 512GB,27604000,10/21/2023
Samsung Galaxy S23 FE 5G 8GB 128GB,12742000,10/21/2023
Samsung Galaxy S24 Plus 12GB 256GB,19165000,10/21/2023
Tecno Camon 30 8GB/256GB,5112000,10/21/2023
Tecno Pova 6 (8GB/256GB),4548000,10/21/2023
OPPO Reno10 Pro+ 5G 12GB 256GB,10273000,10/21/2023
OPPO Find X5 Pro 12GB 256GB,17879000,10/21/2023
TECNO SPARK 20 8GB 128GB,4013000,10/21/2023
TECNO POVA 5 8GB 128GB,3727000,10/21/2023
Samsung Galaxy M55 (12GB 256GB),11158000,10/21/2023
Samsung Galaxy S23 FE 8GB 256GB,12407000,10/21/2023
Tecno Camon 30 12GB/256GB,8979000,10/21/2023
Samsung Galaxy S23 Ultra 12GB 512GB,22261000,10/21/2023
Samsung Galaxy S24 Ultra 12GB 256GB,28240000,10/21/2023
Samsung Galaxy S23 8GB 128GB,11091000,10/21/2023
iPhone 16 128GB,24787000,10/21/2023
iPhone 16 Pro Max 256GB,50304000,10/21/2023
Samsung Galaxy S24 Ultra 12GB 256GB,22886000,10/21/2023
iPhone 16 Pro 128GB,27092000,10/21/2023
iPhone 15 Pro Max 256GB,26017000,10/21/2023
Samsung Galaxy Z Fold6,42325000,10/21/2023
iPhone 13 128GB,12488000,10/21/2023
iPhone 15 128GB,20391000,10/21/2023
iPhone 14 Pro Max 128GB,18344000,10/21/2023
Samsung Galaxy A15 LTE 8GB 128GB,3761000,10/21/2023
iPhone 15 Plus 128GB,21766000,10/21/2023
iPhone 15 Pro 128GB,22871000,10/21/2023
Samsung Galaxy S23 Ultra 12GB 512GB,31388000,10/21/2023
Xiaomi POCO X6 Pro 5G 8GB 256GB,6922000,10/21/2023
Samsung Galaxy Z Flip6,31484000,10/21/2023
Xiaomi 14T,15353000,10/21/2023
iPhone 12 Pro Max 128GB,23361000,10/21/2023
Xiaomi Redmi Note 13 (6GB 128GB),4128000,10/21/2023
Samsung Galaxy S23 8GB 128GB,16116000,10/21/2023
iPhone 13 Pro Max 128GB,22269000,10/21/2023
TECNO SPARK 20PRO+,5066000,10/21/2023
TECNO SPARK Go 2024 4GB 64GB,2475000,10/21/2023
Samsung Galaxy S24 Plus 12GB 512GB,24429000,10/21/2023
Samsung Galaxy S23 FE 5G 8GB 128GB,12455000,10/21/2023
Samsung Galaxy S24 Plus 12GB 256GB,16668000,10/21/2023
Tecno Camon 30 8GB/256GB,7918000,10/21/2023
Tecno Pova 6 (8GB/256GB),4321000,10/21/2023
OPPO Reno10 Pro+ 5G 12GB 256GB,14419000,10/21/2023
OPPO Find X5 Pro 12GB 256GB,14845000,10/21/2023
TECNO SPARK 20 8GB 128GB,2385000,10/21/2023
TECNO POVA 5 8GB 128GB,2706000,10/21/2023
Samsung Galaxy M55 (12GB 256GB),9592000,10/21/2023
Samsung Galaxy S23 FE 8GB 256GB,13454000,10/21/2023
Tecno Camon 30 12GB/256GB,4286000,10/21/2023
Samsung Galaxy S23 Ultra 12GB 512GB,32577000,10/21/2023
Samsung Galaxy S24 Ultra 12GB 256GB,28480000,10/21/2023
Samsung Galaxy S23 8GB 128GB,13660000,10/21/2023
iPhone 16 128GB,23382000,10/21/2023
iPhone 16 Pro Max 256GB,37131000,10/21/2023
Samsung Galaxy S24 Ultra 12GB 256GB,26174000,10/21/2023
iPhone 16 Pro 128GB,34936000,10/21/2023
iPhone 15 Pro Max 256GB,25115000,10/21/2023
Samsung Galaxy Z Fold6,35739000,10/21/2023
iPhone 13 128GB,15646000,10/21/2023
iPhone 15 128GB,17164000,10/21/2023
iPhone 14 Pro Max 128GB,21350000,10/21/2023
Samsung Galaxy A15 LTE 8GB 128GB,3137000,10/21/2023
iPhone 15 Plus 128GB,20408000,10/21/2023
iPhone 15 Pro 128GB,33140000,10/21/2023
Samsung Galaxy S23 Ultra 12GB 512GB,31488000,10/21/2023
Xiaomi POCO X6 Pro 5G 8GB 256GB,8533000,10/21/2023
Samsung Galaxy Z Flip6,24482000,10/21/2023
Xiaomi 14T,16421000,10/21/2023
iPhone 12 Pro Max 128GB,28832000,10/21/2023
Xiaomi Redmi Note 13 (6GB 128GB),3851000,10/21/2023
Samsung Galaxy S23 8GB 128GB,16657000,10/21/2023
iPhone 13 Pro Max 128GB,24379000,10/21/2023
TECNO SPARK Go 2024 4GB 64GB,1750000,10/21/2023
Samsung Galaxy S24 Plus 12GB 512GB,29790000,10/21/2023
TECNO SPARK 20PRO+,3367000,10/21/2023
Samsung Galaxy S24 Plus 12GB 256GB,24528000,10/21/2023
Samsung Galaxy S23 FE 5G 8GB 128GB,11152000,10/21/2023
Samsung Galaxy S23 FE 8GB 256GB,12284000,10/21/2023
Tecno Camon 30 12GB/256GB,4820000,10/21/2023
Samsung Galaxy S23 Ultra 12GB 512GB,28024000,10/21/2023
TECNO POVA 5 8GB 128GB,3815000,10/21/2023
Samsung Galaxy M55 (12GB 256GB),8737000,10/21/2023
TECNO SPARK 20 8GB 128GB,3635000,10/21/2023
Tecno Camon 30 8GB/256GB,6183000,10/21/2023
OPPO Find X5 Pro 12GB 256GB,12784000,10/21/2023
Tecno Pova 6 (8GB/256GB),7261000,10/21/2023
Samsung Galaxy S24 Ultra 12GB 256GB,31185000,10/21/2023
OPPO Reno10 Pro+ 5G 12GB 256GB,13051000,10/21/2023
Samsung Galaxy S23 8GB 128GB,10290000,10/21/2023
iPhone 16 128GB,21819000,10/21/2023
iPhone 16 Pro Max 256GB,46502000,10/21/2023
Samsung Galaxy S24 Ultra 12GB 256GB,22314000,10/21/2023
iPhone 16 Pro 128GB,25624000,10/21/2023
iPhone 15 Pro Max 256GB,19029000,10/21/2023
Samsung Galaxy Z Fold6,41092000,10/21/2023
iPhone 13 128GB,17875000,10/21/2023
iPhone 15 128GB,21737000,10/21/2023
iPhone 14 Pro Max 128GB,23138000,10/21/2023
Samsung Galaxy A15 LTE 8GB 128GB,5871000,10/21/2023
iPhone 15 Plus 128GB,30721000,10/21/2023
iPhone 15 Pro 128GB,28577000,10/21/2023
Samsung Galaxy S23 Ultra 12GB 512GB,38073000,10/21/2023
Xiaomi POCO X6 Pro 5G 8GB 256GB,11162000,10/21/2023
Samsung Galaxy Z Flip6,26669000,10/21/2023
Xiaomi 14T,12559000,10/21/2023
iPhone 12 Pro Max 128GB,27279000,10/21/2023
Xiaomi Redmi Note 13 (6GB 128GB),3171000,10/21/2023
Samsung Galaxy S23 8GB 128GB,11390000,10/21/2023
iPhone 13 Pro Max 128GB,16984000,10/21/2023
TECNO SPARK Go 2024 4GB 64GB,2117000,10/21/2023
Samsung Galaxy S24 Plus 12GB 512GB,31993000,10/21/2023
TECNO SPARK 20PRO+,5213000,10/21/2023
Samsung Galaxy S24 Plus 12GB 256GB,16050000,10/21/2023
Samsung Galaxy S23 FE 5G 8GB 128GB,12978000,10/21/2023
Samsung Galaxy S23 FE 8GB 256GB,13428000,10/21/2023
Tecno Camon 30 12GB/256GB,4861000,10/21/2023
Samsung Galaxy S23 Ultra 12GB 512GB,25895000,10/21/2023
TECNO POVA 5 8GB 128GB,4462000,10/21/2023
Samsung Galaxy M55 (12GB 256GB),13536000,10/21/2023
TECNO SPARK 20 8GB 128GB,1877000,10/21/2023
Tecno Camon 30 8GB/256GB,5203000,10/21/2023
OPPO Find X5 Pro 12GB 256GB,10638000,10/21/2023
Tecno Pova 6 (8GB/256GB),7237000,10/21/2023
Samsung Galaxy S24 Ultra 12GB 256GB,21274000,10/21/2023
OPPO Reno10 Pro+ 5G 12GB 256GB,13385000,10/21/2023
Samsung Galaxy S23 8GB 128GB,18487000,10/21/2023
iPhone 16 128GB,21909000,10/21/2023
iPhone 16 Pro Max 256GB,50611000,10/21/2023
Samsung Galaxy S24 Ultra 12GB 256GB,21389000,10/21/2023
iPhone 16 Pro 128GB,24168000,10/21/2023
iPhone 15 Pro Max 256GB,25863000,10/21/2023
Samsung Galaxy Z Fold6,51477000,10/21/2023
iPhone 13 128GB,13060000,10/21/2023
iPhone 15 128GB,25769000,10/21/2023
iPhone 14 Pro Max 128GB,17146000,10/21/2023
Samsung Galaxy A15 LTE 8GB 128GB,3309000,10/21/2023
iPhone 15 Plus 128GB,20463000,10/21/2023
iPhone 15 Pro 128GB,21111000,10/21/2023
Samsung Galaxy S23 Ultra 12GB 512GB,36350000,10/21/2023
Xiaomi POCO X6 Pro 5G 8GB 256GB,7538000,10/21/2023
Samsung Galaxy Z Flip6,26264000,10/21/2023
Xiaomi 14T,14985000,10/21/2023
iPhone 12 Pro Max 128GB,24334000,10/21/2023
Xiaomi Redmi Note 13 (6GB 128GB),4603000,10/21/2023
Samsung Galaxy S23 8GB 128GB,18858000,10/21/2023
iPhone 13 Pro Max 128GB,20351000,10/21/2023
TECNO SPARK Go 2024 4GB 64GB,1871000,10/21/2023
Samsung Galaxy S24 Plus 12GB 512GB,31855000,10/21/2023
TECNO SPARK 20PRO+,5507000,10/21/2023
Samsung Galaxy S24 Plus 12GB 256GB,14825000,10/21/2023
Samsung Galaxy S23 FE 5G 8GB 128GB,11284000,10/21/2023
Samsung Galaxy S23 FE 8GB 256GB,11447000,10/21/2023
Tecno Camon 30 12GB/256GB,4789000,10/21/2023
Samsung Galaxy S23 Ultra 12GB 512GB,20777000,10/21/2023
TECNO POVA 5 8GB 128GB,3364000,10/21/2023
Samsung Galaxy M55 (12GB 256GB),9889000,10/21/2023
TECNO SPARK 20 8GB 128GB,3464000,10/21/2023
Tecno Camon 30 8GB/256GB,6100000,10/21/2023
OPPO Find X5 Pro 12GB 256GB,17258000,10/21/2023
Tecno Pova 6 (8GB/256GB),8367000,10/21/2023
Samsung Galaxy S24 Ultra 12GB 256GB,31747000,10/21/2023
OPPO Reno10 Pro+ 5G 12GB 256GB,12944000,10/21/2023
Samsung Galaxy S23 8GB 128GB,12847000,10/21/2023
iPhone 16 128GB,25080000,10/21/2023
iPhone 16 Pro Max 256GB,45137000,10/21/2023
Samsung Galaxy S24 Ultra 12GB 256GB,21017000,10/21/2023
iPhone 16 Pro 128GB,23795000,10/21/2023
iPhone 15 Pro Max 256GB,25093000,10/21/2023
Samsung Galaxy Z Fold6,28370000,10/21/2023
iPhone 13 128GB,12803000,10/21/2023
iPhone 15 128GB,19131000,10/21/2023
iPhone 14 Pro Max 128GB,24702000,10/21/2023
Samsung Galaxy A15 LTE 8GB 128GB,5916000,10/21/2023
iPhone 15 Plus 128GB,19432000,10/21/2023
iPhone 15 Pro 128GB,21622000,10/21/2023
Samsung Galaxy S23 Ultra 12GB 512GB,24324000,10/21/2023
Xiaomi POCO X6 Pro 5G 8GB 256GB,6617000,10/21/2023
Samsung Galaxy Z Flip6,33206000,10/21/2023
Xiaomi 14T,10704000,10/21/2023
iPhone 12 Pro Max 128GB,22931000,10/21/2023
Xiaomi Redmi Note 13 (6GB 128GB),3514000,10/21/2023
Samsung Galaxy S23 8GB 128GB,13404000,10/21/2023
iPhone 13 Pro Max 128GB,39177000,10/21/2023
TECNO SPARK Go 2024 4GB 64GB,1471000,10/21/2023
Samsung Galaxy S24 Plus 12GB 512GB,15799000,10/21/2023
TECNO SPARK 20PRO+,3749000,10/21/2023
Samsung Galaxy S24 Plus 12GB 256GB,15595000,10/21/2023
Samsung Galaxy S23 FE 5G 8GB 128GB,10022000,10/21/2023
Samsung Galaxy S23 FE 8GB 256GB,10562000,10/21/2023
Tecno Camon 30 12GB/256GB,4089000,10/21/2023
Samsung Galaxy S23 Ultra 12GB 512GB,20872000,10/21/2023
TECNO POVA 5 8GB 128GB,4062000,10/21/2023
Samsung Galaxy M55 (12GB 256GB),11662000,10/21/2023
TECNO SPARK 20 8GB 128GB,2354000,10/21/2023
Tecno Camon 30 8GB/256GB,5306000,10/21/2023
OPPO Find X5 Pro 12GB 256GB,15929000,10/21/2023
Tecno Pova 6 (8GB/256GB),3523000,10/21/2023
Samsung Galaxy S24 Ultra 12GB 256GB,27737000,10/21/2023
OPPO Reno10 Pro+ 5G 12GB 256GB,13888000,10/21/2023
Samsung Galaxy S23 8GB 128GB,12606000,10/21/2023
iPhone 16 128GB,16251000,10/21/2023
iPhone 16 Pro Max 256GB,25095000,10/21/2023
Samsung Galaxy S24 Ultra 12GB 256GB,15809000,10/21/2023
iPhone 16 Pro 128GB,28456000,10/21/2023
iPhone 15 Pro Max 256GB,25285000,10/21/2023
Samsung Galaxy Z Fold6,42033000,10/21/2023
iPhone 13 128GB,11660000,10/21/2023
iPhone 15 128GB,25932000,10/21/2023
iPhone 14 Pro Max 128GB,33154000,10/21/2023
Samsung Galaxy A15 LTE 8GB 128GB,5420000,10/21/2023
iPhone 15 Plus 128GB,20340000,10/21/2023
iPhone 15 Pro 128GB,22946000,10/21/2023
Samsung Galaxy S23 Ultra 12GB 512GB,30843000,10/21/2023
Xiaomi POCO X6 Pro 5G 8GB 256GB,8264000,10/21/2023
Samsung Galaxy Z Flip6,21864000,10/21/2023
Xiaomi 14T,14918000,10/21/2023
iPhone 12 Pro Max 128GB,16940000,10/21/2023
Xiaomi Redmi Note 13 (6GB 128GB),3654000,10/21/2023
Samsung Galaxy S23 8GB 128GB,13640000,10/21/2023
iPhone 13 Pro Max 128GB,15756000,10/21/2023
Samsung Galaxy S24 Plus 12GB 512GB,20094000,10/21/2023
TECNO SPARK 20PRO+,5153000,10/21/2023
TECNO SPARK Go 2024 4GB 64GB,1483000,10/21/2023
Samsung Galaxy S24 Plus 12GB 256GB,23984000,10/21/2023
Samsung Galaxy S23 FE 5G 8GB 128GB,10771000,10/21/2023
TECNO POVA 5 8GB 128GB,3427000,10/21/2023
Tecno Camon 30 12GB/256GB,5280000,10/21/2023
TECNO SPARK 20 8GB 128GB,1920000,10/21/2023
Tecno Camon 30 8GB/256GB,4669000,10/21/2023
OPPO Find X5 Pro 12GB 256GB,14998000,10/21/2023
Tecno Pova 6 (8GB/256GB),7337000,10/21/2023
Samsung Galaxy S23 FE 8GB 256GB,11250000,10/21/2023
Samsung Galaxy M55 (12GB 256GB),10167000,10/21/2023
Samsung Galaxy S23 Ultra 12GB 512GB,17745000,10/21/2023
OPPO Reno10 Pro+ 5G 12GB 256GB,18157000,10/21/2023
Samsung Galaxy S24 Ultra 12GB 256GB,24595000,10/21/2023
Samsung Galaxy S23 8GB 128GB,16150000,10/21/2023
iPhone 16 128GB,18250000,10/21/2023
iPhone 16 Pro Max 256GB,33010000,10/21/2023
Samsung Galaxy S24 Ultra 12GB 256GB,16783000,10/21/2023
iPhone 16 Pro 128GB,22586000,10/21/2023
iPhone 15 Pro Max 256GB,21624000,10/21/2023
Samsung Galaxy Z Fold6,33913000,10/21/2023
iPhone 13 128GB,11847000,10/21/2023
iPhone 15 128GB,14448000,10/21/2023
iPhone 14 Pro Max 128GB,26919000,10/21/2023
Samsung Galaxy A15 LTE 8GB 128GB,4618000,10/21/2023
iPhone 15 Plus 128GB,21854000,10/21/2023
iPhone 15 Pro 128GB,23504000,10/21/2023
Samsung Galaxy S23 Ultra 12GB 512GB,22116000,10/21/2023
Xiaomi POCO X6 Pro 5G 8GB 256GB,8108000,10/21/2023
Samsung Galaxy Z Flip6,23703000,10/21/2023
Xiaomi 14T,18729000,10/21/2023
iPhone 12 Pro Max 128GB,22376000,10/21/2023
Xiaomi Redmi Note 13 (6GB 128GB),2933000,10/21/2023
Samsung Galaxy S23 8GB 128GB,17862000,10/21/2023
iPhone 13 Pro Max 128GB,16312000,10/21/2023
TECNO SPARK Go 2024 4GB 64GB,2846000,10/21/2023
Samsung Galaxy S24 Plus 12GB 512GB,27361000,10/21/2023
TECNO SPARK 20PRO+,4667000,10/21/2023
Samsung Galaxy S23 FE 5G 8GB 128GB,12132000,10/21/2023
Samsung Galaxy S24 Plus 12GB 256GB,20054000,10/21/2023
Tecno Camon 30 8GB/256GB,4861000,10/21/2023
Tecno Pova 6 (8GB/256GB),5671000,10/21/2023
Tecno Camon 30 12GB/256GB,8280000,10/21/2023
Samsung Galaxy S23 FE 8GB 256GB,11597000,10/21/2023
Samsung Galaxy S23 Ultra 12GB 512GB,22582000,10/21/2023
Samsung Galaxy M55 (12GB 256GB),10363000,10/21/2023
TECNO POVA 5 8GB 128GB,3368000,10/21/2023
OPPO Find X5 Pro 12GB 256GB,16502000,10/21/2023
TECNO SPARK 20 8GB 128GB,2686000,10/21/2023
OPPO Reno10 Pro+ 5G 12GB 256GB,15869000,10/21/2023
Samsung Galaxy S24 Ultra 12GB 256GB,32475000,10/21/2023
Samsung Galaxy S23 8GB 128GB,15363000,10/21/2023
iPhone 16 128GB,30623000,10/21/2023
iPhone 16 Pro Max 256GB,44402000,10/21/2023
Samsung Galaxy S24 Ultra 12GB 256GB,24062000,10/21/2023
iPhone 16 Pro 128GB,21950000,10/21/2023
iPhone 15 Pro Max 256GB,37734000,10/21/2023
Samsung Galaxy Z Fold6,39422000,10/21/2023
iPhone 13 128GB,17954000,10/21/2023
iPhone 15 128GB,23574000,10/21/2023
iPhone 14 Pro Max 128GB,27095000,10/21/2023
Samsung Galaxy A15 LTE 8GB 128GB,3678000,10/21/2023
iPhone 15 Plus 128GB,21774000,10/21/2023
iPhone 15 Pro 128GB,33482000,10/21/2023
Samsung Galaxy S23 Ultra 12GB 512GB,31268000,10/21/2023
Xiaomi POCO X6 Pro 5G 8GB 256GB,6273000,10/21/2023
Samsung Galaxy Z Flip6,23785000,10/21/2023
Xiaomi 14T,13408000,10/21/2023
iPhone 12 Pro Max 128GB,23815000,10/21/2023
Xiaomi Redmi Note 13 (6GB 128GB),5170000,10/21/2023
Samsung Galaxy S23 8GB 128GB,13635000,10/21/2023
iPhone 13 Pro Max 128GB,17732000,10/21/2023
TECNO SPARK 20PRO+,4682000,10/28/2023
TECNO SPARK Go 2024 4GB 64GB,1422000,10/28/2023
Samsung Galaxy S24 Plus 12GB 512GB,27111000,10/28/2023
Samsung Galaxy S23 FE 5G 8GB 128GB,12784000,10/28/2023
Samsung Galaxy S24 Plus 12GB 256GB,18360000,10/28/2023
Tecno Camon 30 8GB/256GB,5110000,10/28/2023
Tecno Pova 6 (8GB/256GB),4656000,10/28/2023
OPPO Reno10 Pro+ 5G 12GB 256GB,10348000,10/28/2023
OPPO Find X5 Pro 12GB 256GB,18058000,10/28/2023
TECNO SPARK 20 8GB 128GB,4161000,10/28/2023
TECNO POVA 5 8GB 128GB,3920000,10/28/2023
Samsung Galaxy M55 (12GB 256GB),11158000,10/28/2023
Samsung Galaxy S23 FE 8GB 256GB,11879000,10/28/2023
Tecno Camon 30 12GB/256GB,8648000,10/28/2023
Samsung Galaxy S23 Ultra 12GB 512GB,22380000,10/28/2023
Samsung Galaxy S24 Ultra 12GB 256GB,27399000,10/28/2023
Samsung Galaxy S23 8GB 128GB,11253000,10/28/2023
iPhone 16 128GB,24788000,10/28/2023
iPhone 16 Pro Max 256GB,48789000,10/28/2023
Samsung Galaxy S24 Ultra 12GB 256GB,23976000,10/28/2023
iPhone 16 Pro 128GB,28163000,10/28/2023
iPhone 15 Pro Max 256GB,25385000,10/28/2023
Samsung Galaxy Z Fold6,40573000,10/28/2023
iPhone 13 128GB,12879000,10/28/2023
iPhone 15 128GB,20767000,10/28/2023
iPhone 14 Pro Max 128GB,17477000,10/28/2023
Samsung Galaxy A15 LTE 8GB 128GB,3831000,10/28/2023
iPhone 15 Plus 128GB,21427000,10/28/2023
iPhone 15 Pro 128GB,22251000,10/28/2023
Samsung Galaxy S23 Ultra 12GB 512GB,30198000,10/28/2023
Xiaomi POCO X6 Pro 5G 8GB 256GB,6907000,10/28/2023
Samsung Galaxy Z Flip6,32667000,10/28/2023
Xiaomi 14T,14739000,10/28/2023
iPhone 12 Pro Max 128GB,22505000,10/28/2023
